id	content	lastUpdated	compartments	endpoint	name	near	organization	partof	status	deleted	_profile	_security	_source	_tag	projectId	organizationId	location
edbc44d0-96c5-4e3c-97cd-608725db7ff8	"{""resourceType"":""Location"",""status"":""active"",""name"":""Njube Clinic"",""type"":[{""coding"":[{""code"":""PC"",""display"":""Primary care clinic"",""system"":""http://terminology.hl7.org/CodeSystem/v3-RoleCode""}]}],""address"":{""use"":""work"",""type"":""both"",""city"":""Njube Main Rd"",""state"":""Bulawayo"",""postalCode"":""ZW""},""physicalType"":{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/location-physical-type"",""code"":""bu"",""display"":""Building""}]},""position"":{""longitude"":28.5329,""latitude"":-20.1345},""managingOrganization"":{""reference"":""Organization/19457e89-236f-4c82-a7bc-92d80cb749bd"",""display"":""Njube Clinic""},""id"":""edbc44d0-96c5-4e3c-97cd-608725db7ff8"",""meta"":{""versionId"":""1898ef73-c9ee-4a3e-a594-c9f32d6dada5"",""lastUpdated"":""2024-10-05T13:26:21.332Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:21.332-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}		"{""Njube Clinic""}"	"{""longitude"":28.5329,""latitude"":-20.1345}"	Organization/19457e89-236f-4c82-a7bc-92d80cb749bd		active	f					b57c5741-ffb7-4477-a9bf-5e66323234df	19457e89-236f-4c82-a7bc-92d80cb749bd	0101000020E6100000D50968226C883C40DF4F8D976E2234C0
0320a70f-23d2-42e2-9760-f5f97c881fb0	"{""resourceType"":""Location"",""status"":""active"",""name"":""Chivi District Hospital"",""type"":[{""coding"":[{""code"":""HOSP"",""display"":""Hospital"",""system"":""http://terminology.hl7.org/CodeSystem/v3-RoleCode""}]}],""address"":{""use"":""work"",""type"":""both"",""line"":[""Nyaningwe Growth Point""],""city"":""Chivi"",""state"":""Masvingo Province"",""postalCode"":""ZW""},""physicalType"":{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/location-physical-type"",""code"":""bu"",""display"":""Building""}]},""position"":{""longitude"":30.507307,""latitude"":-20.314247},""managingOrganization"":{""reference"":""Organization/c884fee5-5fb2-4fc9-b1ac-d21824490124"",""display"":""Chivi District Hospital""},""id"":""0320a70f-23d2-42e2-9760-f5f97c881fb0"",""meta"":{""versionId"":""d67bdf76-e438-4811-8942-a34c278130e9"",""lastUpdated"":""2024-10-05T13:26:21.354Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:21.354-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}		"{""Chivi District Hospital""}"	"{""longitude"":30.507307,""latitude"":-20.314247}"	Organization/c884fee5-5fb2-4fc9-b1ac-d21824490124		active	f					b57c5741-ffb7-4477-a9bf-5e66323234df	c884fee5-5fb2-4fc9-b1ac-d21824490124	0101000020E610000029081EDFDE813E40BADDCB7D725034C0
55ae10c4-9dec-4639-a113-6270c7da6eeb	"{""resourceType"":""Location"",""status"":""active"",""name"":""Deure II Clinic"",""type"":[{""coding"":[{""code"":""PC"",""display"":""Primary care clinic"",""system"":""http://terminology.hl7.org/CodeSystem/v3-RoleCode""}]}],""address"":{""use"":""work"",""type"":""both"",""city"":""Bikita"",""state"":""Masvingo Province"",""postalCode"":""ZW""},""physicalType"":{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/location-physical-type"",""code"":""bu"",""display"":""Building""}]},""position"":{""longitude"":31.95138,""latitude"":-20.247192},""managingOrganization"":{""reference"":""Organization/ccf81b54-cea3-4f30-b1f7-64ecbb7f741b"",""display"":""Deure II Clinic""},""id"":""55ae10c4-9dec-4639-a113-6270c7da6eeb"",""meta"":{""versionId"":""ccb0e4a2-364e-4c36-b395-46668585cc64"",""lastUpdated"":""2024-10-05T13:26:21.362Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:21.362-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}		"{""Deure II Clinic""}"	"{""longitude"":31.95138,""latitude"":-20.247192}"	Organization/ccf81b54-cea3-4f30-b1f7-64ecbb7f741b		active	f					b57c5741-ffb7-4477-a9bf-5e66323234df	ccf81b54-cea3-4f30-b1f7-64ecbb7f741b	0101000020E61000008811C2A38DF33F4034D593F9473F34C0
9285f1a0-2d41-44c9-a905-fc21fc8e4ff2	"{""resourceType"":""Location"",""status"":""active"",""name"":""Sabi Mine Clinic"",""type"":[{""coding"":[{""code"":""PC"",""display"":""Primary care clinic"",""system"":""http://terminology.hl7.org/CodeSystem/v3-RoleCode""}]}],""address"":{""use"":""work"",""type"":""both"",""line"":[""Gudo""],""city"":""Zvishavane"",""state"":""Midlands Province"",""postalCode"":""ZW""},""physicalType"":{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/location-physical-type"",""code"":""bu"",""display"":""Building""}]},""position"":{""longitude"":30.13646,""latitude"":-20.39601},""managingOrganization"":{""reference"":""Organization/cdf2384c-8e84-438d-a959-779f0cf7d3b1"",""display"":""Sabi Mine Clinic""},""id"":""9285f1a0-2d41-44c9-a905-fc21fc8e4ff2"",""meta"":{""versionId"":""37c0b06d-0532-407f-b8e9-ea7d0d1ec598"",""lastUpdated"":""2024-10-05T13:26:21.275Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:21.275-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}		"{""Sabi Mine Clinic""}"	"{""longitude"":30.13646,""latitude"":-20.39601}"	Organization/cdf2384c-8e84-438d-a959-779f0cf7d3b1		active	f					b57c5741-ffb7-4477-a9bf-5e66323234df	cdf2384c-8e84-438d-a959-779f0cf7d3b1	0101000020E61000005036E50AEF223E4093E34EE9606534C0
dd237de1-4a59-4248-91a4-7eb873c86c45	"{""resourceType"":""Location"",""status"":""active"",""name"":""Premier Hillside  Hospital"",""type"":[{""coding"":[{""code"":""HOSP"",""display"":""Hospital"",""system"":""http://terminology.hl7.org/CodeSystem/v3-RoleCode""}]}],""address"":{""use"":""work"",""type"":""both"",""city"":""Bulawayo"",""state"":""Bulawayo Province"",""postalCode"":""ZW""},""physicalType"":{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/location-physical-type"",""code"":""bu"",""display"":""Building""}]},""position"":{""longitude"":28.6104,""latitude"":-20.1863},""managingOrganization"":{""reference"":""Organization/638a5958-bf4f-4183-9617-c4019d958ab6"",""display"":""Premier Hillside  Hospital""},""id"":""dd237de1-4a59-4248-91a4-7eb873c86c45"",""meta"":{""versionId"":""b4e7fe0c-f912-4961-8634-32091d141ed9"",""lastUpdated"":""2024-10-05T13:26:21.295Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:21.295-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}		"{""Premier Hillside  Hospital""}"	"{""longitude"":28.6104,""latitude"":-20.1863}"	Organization/638a5958-bf4f-4183-9617-c4019d958ab6		active	f					b57c5741-ffb7-4477-a9bf-5e66323234df	638a5958-bf4f-4183-9617-c4019d958ab6	0101000020E6100000787AA52C439C3C40AB3E575BB12F34C0
2f957079-5a34-4807-9742-c63a644b0e66	"{""resourceType"":""Location"",""status"":""active"",""name"":""Maqhawe Clinic"",""type"":[{""coding"":[{""code"":""PC"",""display"":""Primary care clinic"",""system"":""http://terminology.hl7.org/CodeSystem/v3-RoleCode""}]}],""address"":{""use"":""work"",""type"":""both"",""city"":""Rangemore Rd"",""state"":""Bulawayo"",""postalCode"":""ZW""},""physicalType"":{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/location-physical-type"",""code"":""bu"",""display"":""Building""}]},""position"":{""longitude"":28.5009,""latitude"":-20.1825},""managingOrganization"":{""reference"":""Organization/8497eda3-3e51-4a08-b37e-dff55f195d44"",""display"":""Maqhawe Clinic""},""id"":""2f957079-5a34-4807-9742-c63a644b0e66"",""meta"":{""versionId"":""ff3e8303-8a5c-4560-b787-e40b5d06832e"",""lastUpdated"":""2024-10-05T13:26:21.307Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:21.307-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}		"{""Maqhawe Clinic""}"	"{""longitude"":28.5009,""latitude"":-20.1825}"	Organization/8497eda3-3e51-4a08-b37e-dff55f195d44		active	f					b57c5741-ffb7-4477-a9bf-5e66323234df	8497eda3-3e51-4a08-b37e-dff55f195d44	0101000020E610000000917EFB3A803C401F85EB51B82E34C0
e251d201-2ab6-4b87-a3d4-4a2b561e683f	"{""resourceType"":""Location"",""status"":""active"",""name"":""Pumula  Clinic"",""type"":[{""coding"":[{""code"":""PC"",""display"":""Primary care clinic"",""system"":""http://terminology.hl7.org/CodeSystem/v3-RoleCode""}]}],""address"":{""use"":""work"",""type"":""both"",""city"":""20°06'25. 28°30'32.2\""E 9th Road"",""state"":""Bulawayo"",""postalCode"":""ZW""},""physicalType"":{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/location-physical-type"",""code"":""bu"",""display"":""Building""}]},""position"":{""longitude"":28.4803,""latitude"":-20.1423},""managingOrganization"":{""reference"":""Organization/a8caa24b-d6f7-4a49-8da8-388190ce9958"",""display"":""Pumula  Clinic""},""id"":""e251d201-2ab6-4b87-a3d4-4a2b561e683f"",""meta"":{""versionId"":""39408334-3cfd-41d8-95c8-1b3a189d0dcd"",""lastUpdated"":""2024-10-05T13:26:21.314Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:21.314-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}		"{""Pumula  Clinic""}"	"{""longitude"":28.4803,""latitude"":-20.1423}"	Organization/a8caa24b-d6f7-4a49-8da8-388190ce9958		active	f					b57c5741-ffb7-4477-a9bf-5e66323234df	a8caa24b-d6f7-4a49-8da8-388190ce9958	0101000020E6100000D044D8F0F47A3C408638D6C56D2434C0
6c4e17cb-d41f-43d0-b908-70bb6c02a9ed	"{""resourceType"":""Location"",""status"":""active"",""name"":""Cowdray Park Clinic"",""type"":[{""coding"":[{""code"":""PC"",""display"":""Primary care clinic"",""system"":""http://terminology.hl7.org/CodeSystem/v3-RoleCode""}]}],""address"":{""use"":""work"",""type"":""both"",""city"":""Bulawayo"",""state"":""Bulawayo Province"",""postalCode"":""ZW""},""physicalType"":{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/location-physical-type"",""code"":""bu"",""display"":""Building""}]},""position"":{""longitude"":28.5087,""latitude"":-20.0798},""managingOrganization"":{""reference"":""Organization/4284bf20-54d1-4348-b11f-1c3e963c1b76"",""display"":""Cowdray Park Clinic""},""id"":""6c4e17cb-d41f-43d0-b908-70bb6c02a9ed"",""meta"":{""versionId"":""e8149dd5-a5b2-4c7d-8525-f67bc96173fe"",""lastUpdated"":""2024-10-05T13:26:21.325Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:21.325-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}		"{""Cowdray Park Clinic""}"	"{""longitude"":28.5087,""latitude"":-20.0798}"	Organization/4284bf20-54d1-4348-b11f-1c3e963c1b76		active	f					b57c5741-ffb7-4477-a9bf-5e66323234df	4284bf20-54d1-4348-b11f-1c3e963c1b76	0101000020E6100000A779C7293A823C408638D6C56D1434C0
51e394e7-3239-441c-8d48-3852a14a6d74	"{""resourceType"":""Location"",""status"":""active"",""name"":""E.F Watson Clinic"",""type"":[{""coding"":[{""code"":""PC"",""display"":""Primary care clinic"",""system"":""http://terminology.hl7.org/CodeSystem/v3-RoleCode""}]}],""address"":{""use"":""work"",""type"":""both"",""line"":[""VG4W+P35""],""city"":""Nkulumane Rd"",""state"":""Bulawayo"",""postalCode"":""ZW""},""physicalType"":{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/location-physical-type"",""code"":""bu"",""display"":""Building""}]},""position"":{""longitude"":28.545,""latitude"":-20.1433},""managingOrganization"":{""reference"":""Organization/10361ac4-b6c9-4965-8e46-b38cab2c065f"",""display"":""E.F Watson Clinic""},""id"":""51e394e7-3239-441c-8d48-3852a14a6d74"",""meta"":{""versionId"":""b5edd2e8-80b0-46da-b8b2-bffa545c2edc"",""lastUpdated"":""2024-10-05T13:26:21.347Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:21.347-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}		"{""E.F Watson Clinic""}"	"{""longitude"":28.545,""latitude"":-20.1433}"	Organization/10361ac4-b6c9-4965-8e46-b38cab2c065f		active	f					b57c5741-ffb7-4477-a9bf-5e66323234df	10361ac4-b6c9-4965-8e46-b38cab2c065f	0101000020E6100000EC51B81E858B3C404D840D4FAF2434C0
6847cacd-a19d-45c7-aba8-0cd48ab8870f	"{""resourceType"":""Location"",""status"":""active"",""name"":""Highlands Clinic"",""type"":[{""coding"":[{""code"":""PC"",""display"":""Primary care clinic"",""system"":""http://terminology.hl7.org/CodeSystem/v3-RoleCode""}]}],""address"":{""use"":""work"",""type"":""both"",""city"":""Zvishavane"",""state"":""Midlands Province"",""postalCode"":""ZW""},""physicalType"":{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/location-physical-type"",""code"":""bu"",""display"":""Building""}]},""position"":{""longitude"":30.06236,""latitude"":-20.2963},""managingOrganization"":{""reference"":""Organization/6587cb8b-e08b-4745-897f-69359e566fff"",""display"":""Highlands Clinic""},""id"":""6847cacd-a19d-45c7-aba8-0cd48ab8870f"",""meta"":{""versionId"":""f6f90fd5-3354-412b-931f-b48989109732"",""lastUpdated"":""2024-10-05T13:26:21.285Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:21.285-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}		"{""Highlands Clinic""}"	"{""longitude"":30.06236,""latitude"":-20.2963}"	Organization/6587cb8b-e08b-4745-897f-69359e566fff		active	f					b57c5741-ffb7-4477-a9bf-5e66323234df	6587cb8b-e08b-4745-897f-69359e566fff	0101000020E61000001D9430D3F60F3E4007CE1951DA4B34C0
02879b56-61ec-49bf-81f6-632a7e2c4bb4	"{""resourceType"":""Location"",""status"":""active"",""name"":""Entumbane  Clinic"",""type"":[{""coding"":[{""code"":""PC"",""display"":""Primary care clinic"",""system"":""http://terminology.hl7.org/CodeSystem/v3-RoleCode""}]}],""address"":{""use"":""work"",""type"":""both"",""city"":""Bulawayo"",""state"":""Bulawayo Province"",""postalCode"":""ZW""},""physicalType"":{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/location-physical-type"",""code"":""bu"",""display"":""Building""}]},""position"":{""longitude"":28.5406,""latitude"":-20.1283},""managingOrganization"":{""reference"":""Organization/212e2c32-8223-4165-8507-66c8aa6a8c50"",""display"":""Entumbane  Clinic""},""id"":""02879b56-61ec-49bf-81f6-632a7e2c4bb4"",""meta"":{""versionId"":""44de2528-aa8c-4b17-8113-9adf94e8c7c1"",""lastUpdated"":""2024-10-05T13:26:21.341Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:21.341-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}		"{""Entumbane  Clinic""}"	"{""longitude"":28.5406,""latitude"":-20.1283}"	Organization/212e2c32-8223-4165-8507-66c8aa6a8c50		active	f					b57c5741-ffb7-4477-a9bf-5e66323234df	212e2c32-8223-4165-8507-66c8aa6a8c50	0101000020E6100000B537F8C2648A3C40A913D044D82034C0
bb10aa9d-25c8-4972-ac45-ecfe54edf807	"{""resourceType"":""Location"",""status"":""active"",""name"":""Shabanie Mine Hospital"",""type"":[{""coding"":[{""code"":""HOSP"",""display"":""Hospital"",""system"":""http://terminology.hl7.org/CodeSystem/v3-RoleCode""}]}],""address"":{""use"":""work"",""type"":""both"",""city"":""Zvishavane"",""state"":""Midlands Province"",""postalCode"":""ZW""},""physicalType"":{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/location-physical-type"",""code"":""bu"",""display"":""Building""}]},""position"":{""longitude"":30.06206,""latitude"":-20.32071},""managingOrganization"":{""reference"":""Organization/da73ea74-fc94-4daa-9baa-8d41cff36f7f"",""display"":""Shabanie Mine Hospital""},""id"":""bb10aa9d-25c8-4972-ac45-ecfe54edf807"",""meta"":{""versionId"":""653678cf-b903-42cf-8451-c5914ac4d6a0"",""lastUpdated"":""2024-10-05T13:26:21.286Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:21.286-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}		"{""Shabanie Mine Hospital""}"	"{""longitude"":30.06206,""latitude"":-20.32071}"	Organization/da73ea74-fc94-4daa-9baa-8d41cff36f7f		active	f					b57c5741-ffb7-4477-a9bf-5e66323234df	da73ea74-fc94-4daa-9baa-8d41cff36f7f	0101000020E6100000C763062AE30F3E400A80F10C1A5234C0
b4b45472-b2ed-4fe1-8609-082ab145446c	"{""resourceType"":""Location"",""status"":""active"",""name"":""Nkulumane Clinic"",""type"":[{""coding"":[{""code"":""PC"",""display"":""Primary care clinic"",""system"":""http://terminology.hl7.org/CodeSystem/v3-RoleCode""}]}],""address"":{""use"":""work"",""type"":""both"",""city"":""Nkulumane Rd"",""state"":""Bulawayo"",""postalCode"":""ZW""},""physicalType"":{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/location-physical-type"",""code"":""bu"",""display"":""Building""}]},""position"":{""longitude"":28.5202,""latitude"":-20.1889},""managingOrganization"":{""reference"":""Organization/6344e632-5f01-4f5a-b86a-6185d1c80c84"",""display"":""Nkulumane Clinic""},""id"":""b4b45472-b2ed-4fe1-8609-082ab145446c"",""meta"":{""versionId"":""901d4162-ed6f-4a20-80ab-b3c335f09488"",""lastUpdated"":""2024-10-05T13:26:21.306Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:21.306-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}		"{""Nkulumane Clinic""}"	"{""longitude"":28.5202,""latitude"":-20.1889}"	Organization/6344e632-5f01-4f5a-b86a-6185d1c80c84		active	f					b57c5741-ffb7-4477-a9bf-5e66323234df	6344e632-5f01-4f5a-b86a-6185d1c80c84	0101000020E61000001361C3D32B853C40E3361AC05B3034C0
55f1af70-3bc9-4669-81a1-23bf0edb8801	"{""resourceType"":""Location"",""status"":""active"",""name"":""Magwegwe Clinic"",""type"":[{""coding"":[{""code"":""PC"",""display"":""Primary care clinic"",""system"":""http://terminology.hl7.org/CodeSystem/v3-RoleCode""}]}],""address"":{""use"":""work"",""type"":""both"",""line"":[""VG75+3G7""],""city"":""Langa Rd"",""state"":""Bulawayo"",""postalCode"":""ZW""},""physicalType"":{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/location-physical-type"",""code"":""bu"",""display"":""Building""}]},""position"":{""longitude"":28.5084,""latitude"":-20.1369},""managingOrganization"":{""reference"":""Organization/9013845c-0cf7-4788-9e01-57b07775f08f"",""display"":""Magwegwe Clinic""},""id"":""55f1af70-3bc9-4669-81a1-23bf0edb8801"",""meta"":{""versionId"":""f0df9bcf-ba17-46b9-a702-c1dac0cf72bb"",""lastUpdated"":""2024-10-05T13:26:21.314Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:21.314-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}		"{""Magwegwe Clinic""}"	"{""longitude"":28.5084,""latitude"":-20.1369}"	Organization/9013845c-0cf7-4788-9e01-57b07775f08f		active	f					b57c5741-ffb7-4477-a9bf-5e66323234df	9013845c-0cf7-4788-9e01-57b07775f08f	0101000020E610000052499D8026823C4089D2DEE00B2334C0
232ff5b5-f752-4305-b1db-11b6fe5586df	"{""resourceType"":""Location"",""status"":""active"",""name"":""Emakhandeni Clinic"",""type"":[{""coding"":[{""code"":""PC"",""display"":""Primary care clinic"",""system"":""http://terminology.hl7.org/CodeSystem/v3-RoleCode""}]}],""address"":{""use"":""work"",""type"":""both"",""city"":""Makhosi Rd"",""state"":""Bulawayo"",""postalCode"":""ZW""},""physicalType"":{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/location-physical-type"",""code"":""bu"",""display"":""Building""}]},""position"":{""longitude"":28.5249,""latitude"":-20.1185},""managingOrganization"":{""reference"":""Organization/585c8590-e401-486f-8b18-bf0d9df24649"",""display"":""Emakhandeni Clinic""},""id"":""232ff5b5-f752-4305-b1db-11b6fe5586df"",""meta"":{""versionId"":""177bdecf-1abc-4201-a593-9fdae2357f09"",""lastUpdated"":""2024-10-05T13:26:21.325Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:21.325-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}		"{""Emakhandeni Clinic""}"	"{""longitude"":28.5249,""latitude"":-20.1185}"	Organization/585c8590-e401-486f-8b18-bf0d9df24649		active	f					b57c5741-ffb7-4477-a9bf-5e66323234df	585c8590-e401-486f-8b18-bf0d9df24649	0101000020E61000009FABADD85F863C4075931804561E34C0
28e63bd3-3d04-4728-bee0-df0eb3fae145	"{""resourceType"":""Location"",""status"":""active"",""name"":""UBH Central Hospital Hospital"",""type"":[{""coding"":[{""code"":""HOSP"",""display"":""Hospital"",""system"":""http://terminology.hl7.org/CodeSystem/v3-RoleCode""}]}],""address"":{""use"":""work"",""type"":""both"",""city"":""Bulawayo"",""state"":""Bulawayo Province"",""postalCode"":""ZW""},""physicalType"":{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/location-physical-type"",""code"":""bu"",""display"":""Building""}]},""position"":{""longitude"":28.61627896,""latitude"":-20.16530517},""managingOrganization"":{""reference"":""Organization/e921b7f2-d301-449e-85b1-6514e8ff7a88"",""display"":""UBH Central Hospital Hospital""},""id"":""28e63bd3-3d04-4728-bee0-df0eb3fae145"",""meta"":{""versionId"":""3381970a-638b-4429-b2d9-fc1f23f0e20c"",""lastUpdated"":""2024-10-05T13:26:21.396Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:21.396-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}		"{""UBH Central Hospital Hospital""}"	"{""longitude"":28.61627896,""latitude"":-20.16530517}"	Organization/e921b7f2-d301-449e-85b1-6514e8ff7a88		active	f					b57c5741-ffb7-4477-a9bf-5e66323234df	e921b7f2-d301-449e-85b1-6514e8ff7a88	0101000020E6100000B3693A75C49D3C407D028B70512A34C0
b8a03da6-9961-4434-94dc-a9eec097960b	"{""resourceType"":""Location"",""status"":""active"",""name"":""WILKINS infectious Hospital Hospital"",""type"":[{""coding"":[{""code"":""HOSP"",""display"":""Hospital"",""system"":""http://terminology.hl7.org/CodeSystem/v3-RoleCode""}]}],""address"":{""use"":""work"",""type"":""both"",""line"":[""52JH+JV3""],""city"":""Weale Rd"",""state"":""Harare"",""postalCode"":""ZW""},""physicalType"":{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/location-physical-type"",""code"":""bu"",""display"":""Building""}]},""position"":{""longitude"":31.03041776,""latitude"":-17.81955735},""managingOrganization"":{""reference"":""Organization/82643dfe-1c4d-41a8-b60a-c02cb8682c6b"",""display"":""WILKINS infectious Hospital Hospital""},""id"":""b8a03da6-9961-4434-94dc-a9eec097960b"",""meta"":{""versionId"":""923dcca2-b9ac-4a8d-84b2-e0b264b6c6ef"",""lastUpdated"":""2024-10-05T13:26:21.406Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:21.406-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}		"{""WILKINS infectious Hospital Hospital""}"	"{""longitude"":31.03041776,""latitude"":-17.81955735}"	Organization/82643dfe-1c4d-41a8-b60a-c02cb8682c6b		active	f					b57c5741-ffb7-4477-a9bf-5e66323234df	82643dfe-1c4d-41a8-b60a-c02cb8682c6b	0101000020E6100000E66A5475C9073F404972AF82CED131C0
