id	content	lastUpdated	compartments	active	endpoint	name	partof	phonetic	deleted	_profile	_security	_source	_tag	projectId	canonicalName
ef8f2839-3a7b-4a07-971d-4a5a7ca3848c	"{""resourceType"":""Organization"",""name"":""Ndlovu Rural Health Centre"",""type"":[{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/organization-type"",""code"":""prov"",""display"":""Healthcare Provider""}]},{""coding"":[{""system"":""virtualhospitalsafrica.org/codes/organization-category"",""code"":""Rural Health Centre"",""display"":""Rural Health Centre""}]}],""active"":true,""address"":[{""city"":""Hwange"",""state"":""Matabeleland North Province"",""postalCode"":""ZW""}],""id"":""ef8f2839-3a7b-4a07-971d-4a5a7ca3848c"",""meta"":{""versionId"":""6cd82483-f734-4e58-9d9e-a29e70853f0f"",""lastUpdated"":""2024-10-05T13:26:19.449Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:19.449-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}	t		"{""Ndlovu Rural Health Centre""}"		Ndlovu Rural Health Centre	f					b57c5741-ffb7-4477-a9bf-5e66323234df	Ndlovu Rural Health Centre
1b85c306-895d-478e-9c6d-1f732ff2688d	"{""resourceType"":""Organization"",""name"":""Dete Railways-clinic"",""type"":[{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/organization-type"",""code"":""prov"",""display"":""Healthcare Provider""}]},{""coding"":[{""system"":""virtualhospitalsafrica.org/codes/organization-category"",""code"":""Railways-clinic"",""display"":""Railways-clinic""}]}],""active"":true,""address"":[{""line"":[""Victoria Falls""],""city"":""Hwange"",""state"":""Matabeleland North Province"",""postalCode"":""ZW""}],""id"":""1b85c306-895d-478e-9c6d-1f732ff2688d"",""meta"":{""versionId"":""e6e1378e-e691-4771-93c1-0582508d6703"",""lastUpdated"":""2024-10-05T13:26:19.456Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:19.456-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}	t		"{""Dete Railways-clinic""}"		Dete Railways-clinic	f					b57c5741-ffb7-4477-a9bf-5e66323234df	Dete Railways-clinic
5468be4e-4c73-4c0c-bc38-b244394750a0	"{""resourceType"":""Organization"",""name"":""Chikurumadziva Rural Health Centre"",""type"":[{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/organization-type"",""code"":""prov"",""display"":""Healthcare Provider""}]},{""coding"":[{""system"":""virtualhospitalsafrica.org/codes/organization-category"",""code"":""Rural Health Centre"",""display"":""Rural Health Centre""}]}],""active"":true,""address"":[{""line"":[""JFPR+GPF""],""city"":""Soonga Rd"",""state"":""Hwange"",""postalCode"":""ZW""}],""id"":""5468be4e-4c73-4c0c-bc38-b244394750a0"",""meta"":{""versionId"":""8de1a5db-4f32-4773-9352-e8dcd0bb6114"",""lastUpdated"":""2024-10-05T13:26:19.511Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:19.511-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}	t		"{""Chikurumadziva Rural Health Centre""}"		Chikurumadziva Rural Health Centre	f					b57c5741-ffb7-4477-a9bf-5e66323234df	Chikurumadziva Rural Health Centre
44797861-02a3-4903-86b9-f0e31e3019af	"{""resourceType"":""Organization"",""name"":""Sengezi Clinic"",""type"":[{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/organization-type"",""code"":""prov"",""display"":""Healthcare Provider""}]},{""coding"":[{""system"":""virtualhospitalsafrica.org/codes/organization-category"",""code"":""Clinic"",""display"":""Clinic""}]}],""active"":true,""address"":[{""city"":""Wedza"",""state"":""Mashonaland East Province"",""postalCode"":""ZW""}],""id"":""44797861-02a3-4903-86b9-f0e31e3019af"",""meta"":{""versionId"":""6049c9f4-354d-47ec-8511-e4b41da107c0"",""lastUpdated"":""2024-10-05T13:26:19.529Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:19.529-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}	t		"{""Sengezi Clinic""}"		Sengezi Clinic	f					b57c5741-ffb7-4477-a9bf-5e66323234df	Sengezi Clinic
f0d34df3-2933-4629-a66f-36255f519072	"{""resourceType"":""Organization"",""name"":""PBS Clinic"",""type"":[{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/organization-type"",""code"":""prov"",""display"":""Healthcare Provider""}]},{""coding"":[{""system"":""virtualhospitalsafrica.org/codes/organization-category"",""code"":""Clinic"",""display"":""Clinic""}]}],""active"":true,""address"":[{""line"":[""Filabusi""],""city"":""Insiza"",""state"":""Matabeleland South Province"",""postalCode"":""ZW""}],""id"":""f0d34df3-2933-4629-a66f-36255f519072"",""meta"":{""versionId"":""6582fb4e-9ee6-4e23-9ae2-6e1f4ebf6bfe"",""lastUpdated"":""2024-10-05T13:26:19.556Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:19.556-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}	t		"{""PBS Clinic""}"		PBS Clinic	f					b57c5741-ffb7-4477-a9bf-5e66323234df	PBS Clinic
7fbe1bef-689b-4290-b37a-efcbd90ee40e	"{""resourceType"":""Organization"",""name"":""Singwango Clinic"",""type"":[{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/organization-type"",""code"":""prov"",""display"":""Healthcare Provider""}]},{""coding"":[{""system"":""virtualhospitalsafrica.org/codes/organization-category"",""code"":""Clinic"",""display"":""Clinic""}]}],""active"":true,""address"":[{""city"":""Insiza"",""state"":""Matabeleland South Province"",""postalCode"":""ZW""}],""id"":""7fbe1bef-689b-4290-b37a-efcbd90ee40e"",""meta"":{""versionId"":""a97baf94-6bab-4692-88b0-e93b5d89ac84"",""lastUpdated"":""2024-10-05T13:26:19.567Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:19.567-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}	t		"{""Singwango Clinic""}"		Singwango Clinic	f					b57c5741-ffb7-4477-a9bf-5e66323234df	Singwango Clinic
b4b28c3d-0244-49b2-ae6a-0fbcee07c190	"{""resourceType"":""Organization"",""name"":""Lukunguni Mission Hospital"",""type"":[{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/organization-type"",""code"":""prov"",""display"":""Healthcare Provider""}]},{""coding"":[{""system"":""virtualhospitalsafrica.org/codes/organization-category"",""code"":""Mission Hospital"",""display"":""Mission Hospital""}]}],""active"":true,""address"":[{""city"":""Hwange"",""state"":""Matabeleland North Province"",""postalCode"":""ZW""}],""id"":""b4b28c3d-0244-49b2-ae6a-0fbcee07c190"",""meta"":{""versionId"":""6558b660-f9f8-4f05-afb4-73b2c07a5852"",""lastUpdated"":""2024-10-05T13:26:19.437Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:19.437-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}	t		"{""Lukunguni Mission Hospital""}"		Lukunguni Mission Hospital	f					b57c5741-ffb7-4477-a9bf-5e66323234df	Lukunguni Mission Hospital
c666be4a-58df-4773-9b0d-06e9cdfc2d20	"{""resourceType"":""Organization"",""name"":""Simangani Rural Health Centre"",""type"":[{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/organization-type"",""code"":""prov"",""display"":""Healthcare Provider""}]},{""coding"":[{""system"":""virtualhospitalsafrica.org/codes/organization-category"",""code"":""Rural Health Centre"",""display"":""Rural Health Centre""}]}],""active"":true,""address"":[{""line"":[""Dete""],""city"":""Hwange"",""state"":""Matabeleland North Province"",""postalCode"":""ZW""}],""id"":""c666be4a-58df-4773-9b0d-06e9cdfc2d20"",""meta"":{""versionId"":""94a5e949-9d6c-4748-a735-272b659fe286"",""lastUpdated"":""2024-10-05T13:26:19.452Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:19.452-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}	t		"{""Simangani Rural Health Centre""}"		Simangani Rural Health Centre	f					b57c5741-ffb7-4477-a9bf-5e66323234df	Simangani Rural Health Centre
794de6d5-8685-4d3a-9bcc-dd442f37fbab	"{""resourceType"":""Organization"",""name"":""Victoria Falls District Hospital"",""type"":[{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/organization-type"",""code"":""prov"",""display"":""Healthcare Provider""}]},{""coding"":[{""system"":""virtualhospitalsafrica.org/codes/organization-category"",""code"":""District Hospital"",""display"":""District Hospital""}]}],""active"":true,""address"":[{""line"":[""Deka""],""city"":""Hwange"",""state"":""Matabeleland North Province"",""postalCode"":""ZW""}],""id"":""794de6d5-8685-4d3a-9bcc-dd442f37fbab"",""meta"":{""versionId"":""5b2a66e2-b37a-4801-8984-71bad3af4fac"",""lastUpdated"":""2024-10-05T13:26:19.456Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:19.456-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}	t		"{""Victoria Falls District Hospital""}"		Victoria Falls District Hospital	f					b57c5741-ffb7-4477-a9bf-5e66323234df	Victoria Falls District Hospital
f914033b-af6b-4c98-9166-6cbb01d1c1c6	"{""resourceType"":""Organization"",""name"":""No 5 Clinic Clinic"",""type"":[{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/organization-type"",""code"":""prov"",""display"":""Healthcare Provider""}]},{""coding"":[{""system"":""virtualhospitalsafrica.org/codes/organization-category"",""code"":""Clinic"",""display"":""Clinic""}]}],""active"":true,""address"":[{""city"":""Hwange"",""state"":""Matabeleland North Province"",""postalCode"":""ZW""}],""id"":""f914033b-af6b-4c98-9166-6cbb01d1c1c6"",""meta"":{""versionId"":""3da2df20-7c41-4726-9aea-22b5fcdb85ba"",""lastUpdated"":""2024-10-05T13:26:19.468Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:19.468-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}	t		"{""No 5 Clinic Clinic""}"		No 5 Clinic Clinic	f					b57c5741-ffb7-4477-a9bf-5e66323234df	No 5 Clinic Clinic
351d45f5-6b3c-4e03-a0df-3fd3951e577b	"{""resourceType"":""Organization"",""name"":""ZRP Hwange Clinic"",""type"":[{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/organization-type"",""code"":""prov"",""display"":""Healthcare Provider""}]},{""coding"":[{""system"":""virtualhospitalsafrica.org/codes/organization-category"",""code"":""Clinic"",""display"":""Clinic""}]}],""active"":true,""address"":[{""city"":""Hwange"",""state"":""Matabeleland North Province"",""postalCode"":""ZW""}],""id"":""351d45f5-6b3c-4e03-a0df-3fd3951e577b"",""meta"":{""versionId"":""aa54cb6a-17cf-4a0e-a959-5f2208314c3a"",""lastUpdated"":""2024-10-05T13:26:19.474Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:19.474-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}	t		"{""ZRP Hwange Clinic""}"		ZRP Hwange Clinic	f					b57c5741-ffb7-4477-a9bf-5e66323234df	ZRP Hwange Clinic
3857e40c-788f-4837-b881-118259efeebc	"{""resourceType"":""Organization"",""name"":""No 1 Dressing Station Mine Clinic"",""type"":[{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/organization-type"",""code"":""prov"",""display"":""Healthcare Provider""}]},{""coding"":[{""system"":""virtualhospitalsafrica.org/codes/organization-category"",""code"":""Mine Clinic"",""display"":""Mine Clinic""}]}],""active"":true,""address"":[{""city"":""Hwange"",""state"":""Matabeleland North Province"",""postalCode"":""ZW""}],""id"":""3857e40c-788f-4837-b881-118259efeebc"",""meta"":{""versionId"":""f15d2710-88f9-4668-97fd-77302055fd5e"",""lastUpdated"":""2024-10-05T13:26:19.481Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:19.481-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}	t		"{""No 1 Dressing Station Mine Clinic""}"		No 1 Dressing Station Mine Clinic	f					b57c5741-ffb7-4477-a9bf-5e66323234df	No 1 Dressing Station Mine Clinic
d312be93-2c5f-4a57-b7c4-07ce8d8715ca	"{""resourceType"":""Organization"",""name"":""Robbins Camp Clinic"",""type"":[{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/organization-type"",""code"":""prov"",""display"":""Healthcare Provider""}]},{""coding"":[{""system"":""virtualhospitalsafrica.org/codes/organization-category"",""code"":""Clinic"",""display"":""Clinic""}]}],""active"":true,""address"":[{""city"":""Hwange"",""state"":""Matabeleland North Province"",""postalCode"":""ZW""}],""id"":""d312be93-2c5f-4a57-b7c4-07ce8d8715ca"",""meta"":{""versionId"":""5ee33db3-a6fa-4442-b273-dfff363aabd5"",""lastUpdated"":""2024-10-05T13:26:19.488Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:19.488-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}	t		"{""Robbins Camp Clinic""}"		Robbins Camp Clinic	f					b57c5741-ffb7-4477-a9bf-5e66323234df	Robbins Camp Clinic
38d56499-eb56-4b27-9154-79b255c103ea	"{""resourceType"":""Organization"",""name"":""Main Camp. Clinic"",""type"":[{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/organization-type"",""code"":""prov"",""display"":""Healthcare Provider""}]},{""coding"":[{""system"":""virtualhospitalsafrica.org/codes/organization-category"",""code"":""Clinic"",""display"":""Clinic""}]}],""active"":true,""address"":[{""line"":[""Dete""],""city"":""Hwange"",""state"":""Matabeleland North Province"",""postalCode"":""ZW""}],""id"":""38d56499-eb56-4b27-9154-79b255c103ea"",""meta"":{""versionId"":""dc596ba7-6ef4-47e4-86a5-925bc4124fa8"",""lastUpdated"":""2024-10-05T13:26:19.440Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:19.44-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}	t		"{""Main Camp. Clinic""}"		Main Camp. Clinic	f					b57c5741-ffb7-4477-a9bf-5e66323234df	Main Camp. Clinic
a5cd740d-b7a1-432c-99f9-c1b60696b3fe	"{""resourceType"":""Organization"",""name"":""No1 North Clinic"",""type"":[{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/organization-type"",""code"":""prov"",""display"":""Healthcare Provider""}]},{""coding"":[{""system"":""virtualhospitalsafrica.org/codes/organization-category"",""code"":""Clinic"",""display"":""Clinic""}]}],""active"":true,""address"":[{""city"":""Stadium Rd"",""state"":""Hwange"",""postalCode"":""ZW""}],""id"":""a5cd740d-b7a1-432c-99f9-c1b60696b3fe"",""meta"":{""versionId"":""b0e16d77-123f-41b9-bbbe-608029146d94"",""lastUpdated"":""2024-10-05T13:26:19.464Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:19.464-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}	t		"{""No1 North Clinic""}"		No1 North Clinic	f					b57c5741-ffb7-4477-a9bf-5e66323234df	No1 North Clinic
695df0b2-49f5-460f-9f24-49d544d9cfad	"{""resourceType"":""Organization"",""name"":""Victoria Falls Clinic Industrial Clinic"",""type"":[{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/organization-type"",""code"":""prov"",""display"":""Healthcare Provider""}]},{""coding"":[{""system"":""virtualhospitalsafrica.org/codes/organization-category"",""code"":""Industrial Clinic"",""display"":""Industrial Clinic""}]}],""active"":true,""address"":[{""line"":[""Victoria Falls""],""city"":""Hwange"",""state"":""Matabeleland North Province"",""postalCode"":""ZW""}],""id"":""695df0b2-49f5-460f-9f24-49d544d9cfad"",""meta"":{""versionId"":""7648ab9b-e395-4aa5-93b7-9ecb11863f9f"",""lastUpdated"":""2024-10-05T13:26:19.490Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:19.49-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}	t		"{""Victoria Falls Clinic Industrial Clinic""}"		Victoria Falls Clinic Industrial Clinic	f					b57c5741-ffb7-4477-a9bf-5e66323234df	Victoria Falls Clinic Industrial Clinic
d25495b8-4013-4fff-ba4c-299cbfe3403f	"{""resourceType"":""Organization"",""name"":""Garaba Rural Health Centre"",""type"":[{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/organization-type"",""code"":""prov"",""display"":""Healthcare Provider""}]},{""coding"":[{""system"":""virtualhospitalsafrica.org/codes/organization-category"",""code"":""Rural Health Centre"",""display"":""Rural Health Centre""}]}],""active"":true,""address"":[{""city"":""Wedza"",""state"":""Mashonaland East Province"",""postalCode"":""ZW""}],""id"":""d25495b8-4013-4fff-ba4c-299cbfe3403f"",""meta"":{""versionId"":""d1e89545-61fb-4f1f-af2c-584e1b024888"",""lastUpdated"":""2024-10-05T13:26:19.515Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:19.515-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}	t		"{""Garaba Rural Health Centre""}"		Garaba Rural Health Centre	f					b57c5741-ffb7-4477-a9bf-5e66323234df	Garaba Rural Health Centre
172372bf-59bd-483c-9c67-a85bb7304376	"{""resourceType"":""Organization"",""name"":""Makarara Clinic"",""type"":[{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/organization-type"",""code"":""prov"",""display"":""Healthcare Provider""}]},{""coding"":[{""system"":""virtualhospitalsafrica.org/codes/organization-category"",""code"":""Clinic"",""display"":""Clinic""}]}],""active"":true,""address"":[{""city"":""Wedza"",""state"":""Mashonaland East Province"",""postalCode"":""ZW""}],""id"":""172372bf-59bd-483c-9c67-a85bb7304376"",""meta"":{""versionId"":""96cf365e-add9-4590-9aa5-aabcc0a513a1"",""lastUpdated"":""2024-10-05T13:26:19.521Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:19.521-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}	t		"{""Makarara Clinic""}"		Makarara Clinic	f					b57c5741-ffb7-4477-a9bf-5e66323234df	Makarara Clinic
14ab28cf-3a82-4266-a20e-729367ddf646	"{""resourceType"":""Organization"",""name"":""Mt St Mary's Mission Hospital"",""type"":[{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/organization-type"",""code"":""prov"",""display"":""Healthcare Provider""}]},{""coding"":[{""system"":""virtualhospitalsafrica.org/codes/organization-category"",""code"":""Mission Hospital"",""display"":""Mission Hospital""}]}],""active"":true,""address"":[{""city"":""Wedza"",""state"":""Mashonaland East Province"",""postalCode"":""ZW""}],""id"":""14ab28cf-3a82-4266-a20e-729367ddf646"",""meta"":{""versionId"":""49b63f70-ab7d-455b-8177-a4ebe8742ed8"",""lastUpdated"":""2024-10-05T13:26:19.527Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:19.527-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}	t		"{""Mt St Mary's Mission Hospital""}"		Mt St Mary's Mission Hospital	f					b57c5741-ffb7-4477-a9bf-5e66323234df	Mt St Mary's Mission Hospital
ff467932-0f83-4512-a220-5b88f1c1589b	"{""resourceType"":""Organization"",""name"":""Sango  Clinic"",""type"":[{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/organization-type"",""code"":""prov"",""display"":""Healthcare Provider""}]},{""coding"":[{""system"":""virtualhospitalsafrica.org/codes/organization-category"",""code"":""Clinic"",""display"":""Clinic""}]}],""active"":true,""address"":[{""line"":[""Rundu""],""city"":""Wedza"",""state"":""Mashonaland East Province"",""postalCode"":""ZW""}],""id"":""ff467932-0f83-4512-a220-5b88f1c1589b"",""meta"":{""versionId"":""47a98025-e540-4bb4-bc25-14eaac8c9050"",""lastUpdated"":""2024-10-05T13:26:19.537Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:19.537-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}	t		"{""Sango  Clinic""}"		Sango  Clinic	f					b57c5741-ffb7-4477-a9bf-5e66323234df	Sango  Clinic
4929ef6c-e373-4e69-96c6-0b1432a84da0	"{""resourceType"":""Organization"",""name"":""Makwandara Rural Health Centre"",""type"":[{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/organization-type"",""code"":""prov"",""display"":""Healthcare Provider""}]},{""coding"":[{""system"":""virtualhospitalsafrica.org/codes/organization-category"",""code"":""Rural Health Centre"",""display"":""Rural Health Centre""}]}],""active"":true,""address"":[{""line"":[""Dete""],""city"":""Hwange"",""state"":""Matabeleland North Province"",""postalCode"":""ZW""}],""id"":""4929ef6c-e373-4e69-96c6-0b1432a84da0"",""meta"":{""versionId"":""c28ed65b-c1c6-4861-8116-7d37f9e5456e"",""lastUpdated"":""2024-10-05T13:26:19.445Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:19.445-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}	t		"{""Makwandara Rural Health Centre""}"		Makwandara Rural Health Centre	f					b57c5741-ffb7-4477-a9bf-5e66323234df	Makwandara Rural Health Centre
9549629b-97c8-4c62-82cf-24e7721c1c66	"{""resourceType"":""Organization"",""name"":""Safari Lodge Clinic"",""type"":[{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/organization-type"",""code"":""prov"",""display"":""Healthcare Provider""}]},{""coding"":[{""system"":""virtualhospitalsafrica.org/codes/organization-category"",""code"":""Clinic"",""display"":""Clinic""}]}],""active"":true,""address"":[{""city"":""Hwange"",""state"":""Matabeleland North Province"",""postalCode"":""ZW""}],""id"":""9549629b-97c8-4c62-82cf-24e7721c1c66"",""meta"":{""versionId"":""68e15784-69dd-4ce9-9996-54add9b1fcb5"",""lastUpdated"":""2024-10-05T13:26:19.449Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:19.449-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}	t		"{""Safari Lodge Clinic""}"		Safari Lodge Clinic	f					b57c5741-ffb7-4477-a9bf-5e66323234df	Safari Lodge Clinic
